amount,avg_user_amount,amount_deviation,tx_velocity,tx_history,new_beneficiary,device,location,is_anomaly
100.42,86.25,14.17,1,868,0,emulated_device,same_city,0
40.59,46.69,-6.09,5,89,0,trusted_device,same_city,0
223.6,217.92,5.68,5,394,0,trusted_device,same_city,0
517.07,561.1,-44.03,3,1070,0,trusted_device,different_city,0
58.56,49.74,8.82,3,1021,0,trusted_device,same_city,0
56.99,52.01,4.98,0,369,0,trusted_device,same_city,0
143.63,137.68,5.96,0,1175,0,trusted_device,different_city,0
523.89,74.63,449.26,38,53,1,new_device,different_city,1
35.35,50.61,-15.26,0,115,0,trusted_device,different_city,0
66.33,88.19,-21.85,2,875,0,trusted_device,same_city,0
88.59,91.21,-2.62,9,720,0,trusted_device,same_city,0
41.78,32.75,9.03,3,8,0,trusted_device,same_city,0
116.36,101.27,15.09,1,217,0,trusted_device,same_city,0
235.96,211.7,24.26,1,485,0,trusted_device,different_city,0
59.68,54.82,4.87,4,645,0,trusted_device,same_city,0
2584.32,259.52,2324.8,18,468,1,trusted_device,different_city,1
156.64,164.83,-8.19,3,1238,0,trusted_device,same_city,0
93.47,108.82,-15.35,3,639,0,new_device,same_city,0
828.14,125.9,702.24,47,1160,1,new_device,different_city,1
111.28,88.48,22.8,6,247,0,trusted_device,same_city,0
81.29,91.69,-10.4,5,1006,0,trusted_device,same_city,0
37.31,50.58,-13.27,6,924,0,trusted_device,same_city,0
32.34,46.12,-13.78,2,107,0,trusted_device,different_city,0
888.21,96.65,791.56,12,201,1,new_device,different_city,1
897.34,96.46,800.88,70,2800,0,new_device,different_city,1
90.47,94.07,-3.6,17,720,0,trusted_device,same_city,0
336.05,353.38,-17.33,3,707,0,trusted_device,same_city,0
183.08,141.15,41.92,1,369,0,trusted_device,same_city,0
135.98,186.37,-50.39,5,187,1,trusted_device,same_city,0
51.13,62.89,-11.76,5,29,0,trusted_device,same_city,0
68.07,58.4,9.67,13,2554,0,trusted_device,same_city,0
98.38,96.04,2.34,0,195,0,new_device,same_city,0
96.06,95.7,0.36,17,2457,0,trusted_device,same_city,0
131.58,129.24,2.34,11,2551,0,trusted_device,same_city,0
170.53,172.97,-2.44,0,613,0,trusted_device,same_city,0
126.45,86.42,40.03,5,59,0,new_device,same_city,0
105.93,124.02,-18.09,2,67,1,trusted_device,same_city,0
128.19,115.66,12.52,6,587,0,trusted_device,same_city,0
94.98,84.15,10.83,2,44,1,trusted_device,different_city,0
43.76,37.89,5.88,1,54,0,new_device,different_city,0
26.68,31.4,-4.72,0,154,0,trusted_device,same_city,0
101.03,113.68,-12.65,8,1523,0,trusted_device,same_city,0
97.08,93.7,3.38,2,184,0,trusted_device,same_city,0
928.99,174.07,754.92,48,495,1,new_device,different_city,1
85.85,119.7,-33.85,5,481,1,trusted_device,same_city,0
385.95,71.47,314.48,23,499,0,emulated_device,same_city,1
40.23,49.2,-8.97,10,2168,0,trusted_device,same_city,0
64.03,87.92,-23.89,8,2386,0,trusted_device,same_city,0
329.65,283.87,45.78,2,550,0,trusted_device,same_city,0
43.75,42.98,0.77,11,2709,0,trusted_device,same_city,0
330.85,280.72,50.13,1,940,0,trusted_device,same_city,0
73.65,78.96,-5.3,0,15,0,trusted_device,different_city,0
79.87,77.29,2.58,10,1898,0,trusted_device,same_city,0
110.45,102.45,8.0,4,158,0,trusted_device,same_city,0
143.71,85.78,57.93,5,55,0,trusted_device,same_city,0
60.8,110.85,-50.05,0,336,0,emulated_device,same_city,0
59.39,68.78,-9.39,4,78,0,new_device,same_city,0
509.71,90.3,419.41,47,498,1,trusted_device,different_city,1
52.54,47.23,5.31,0,117,0,trusted_device,same_city,0
106.23,97.07,9.15,4,13,0,new_device,same_city,0
48.37,85.55,-37.18,4,53,1,trusted_device,same_city,0
100.24,106.07,-5.83,7,1245,0,trusted_device,same_city,0
78.91,70.54,8.37,15,2530,0,trusted_device,same_city,0
42.95,74.06,-31.11,4,1240,1,trusted_device,same_city,0
95.43,137.66,-42.23,14,1675,0,trusted_device,same_city,0
65.92,65.99,-0.07,4,1232,0,trusted_device,same_city,0
314.18,323.19,-9.0,1,694,0,trusted_device,same_city,0
61.42,52.94,8.48,0,270,1,trusted_device,same_city,0
67.36,68.4,-1.04,0,301,0,trusted_device,same_city,0
127.95,170.75,-42.8,3,49,0,trusted_device,different_city,0
1595.4,201.61,1393.79,45,711,1,new_device,different_city,1
45.96,33.94,12.02,4,46,1,new_device,same_city,0
336.18,280.15,56.04,3,848,0,new_device,same_city,0
223.19,206.79,16.4,2,455,0,trusted_device,different_city,0
116.96,103.97,12.99,10,2679,0,new_device,same_city,0
110.11,104.74,5.37,9,1578,0,trusted_device,same_city,0
168.2,129.28,38.91,7,480,0,new_device,same_city,0
75.0,89.89,-14.89,8,1616,0,trusted_device,same_city,0
112.1,97.23,14.87,17,2497,0,trusted_device,same_city,0
26.23,29.7,-3.47,4,21,1,trusted_device,same_city,0
100.54,106.85,-6.31,8,333,0,new_device,same_city,0
95.09,85.4,9.69,18,2617,0,trusted_device,same_city,0
50.85,55.71,-4.87,0,170,1,trusted_device,same_city,0
84.11,65.44,18.68,3,1279,0,emulated_device,same_city,0
46.77,72.5,-25.73,0,89,1,emulated_device,same_city,0
50.13,51.97,-1.84,5,91,0,new_device,same_city,0
39.55,41.05,-1.5,4,28,0,trusted_device,different_city,0
134.33,139.15,-4.81,9,1093,0,new_device,same_city,0
68.7,75.62,-6.92,17,1662,0,trusted_device,same_city,0
201.12,201.28,-0.16,0,204,0,trusted_device,same_city,0
43.45,44.84,-1.39,15,2722,0,trusted_device,same_city,0
64.51,80.61,-16.09,5,1276,0,trusted_device,same_city,0
59.7,55.5,4.2,5,1333,0,new_device,same_city,0
76.71,85.44,-8.73,1,62,0,new_device,same_city,0
110.74,111.84,-1.1,7,1005,0,trusted_device,same_city,0
58.98,51.75,7.24,1,10,0,trusted_device,different_city,0
60.23,51.67,8.56,3,81,1,trusted_device,same_city,0
34.83,45.36,-10.53,0,35,0,new_device,different_city,0
237.13,273.69,-36.56,3,1297,0,trusted_device,same_city,0
68.43,66.58,1.85,3,1176,0,trusted_device,same_city,0
30.43,38.11,-7.68,4,77,0,trusted_device,same_city,0
246.13,255.67,-9.54,0,140,0,trusted_device,same_city,0
78.06,112.71,-34.65,1,34,1,trusted_device,same_city,0
99.85,144.66,-44.82,0,304,0,trusted_device,same_city,0
75.2,69.39,5.81,3,103,0,trusted_device,same_city,0
76.63,100.55,-23.92,0,307,0,new_device,same_city,0
14.39,11.48,2.91,2,61,0,new_device,same_city,0
208.52,207.58,0.94,4,723,0,trusted_device,same_city,0
110.35,115.7,-5.35,11,2389,0,trusted_device,same_city,0
73.49,63.55,9.94,0,99,0,trusted_device,same_city,0
54.87,47.15,7.71,1,842,0,new_device,same_city,0
25.66,28.86,-3.19,5,81,0,trusted_device,same_city,0
136.72,151.8,-15.08,2,89,0,trusted_device,same_city,0
55.5,50.33,5.17,1,353,0,trusted_device,same_city,0
101.26,160.53,-59.27,2,461,0,trusted_device,same_city,0
94.48,116.98,-22.49,3,47,1,trusted_device,different_city,0
867.78,95.84,771.94,18,64,0,trusted_device,different_city,1
200.75,120.36,80.39,0,56,0,trusted_device,different_city,0
44.99,48.39,-3.4,6,2368,0,trusted_device,same_city,0
78.66,68.13,10.53,3,426,0,trusted_device,same_city,0
61.48,64.75,-3.28,15,854,0,trusted_device,same_city,0
243.9,43.18,200.72,28,64,1,emulated_device,different_city,1
94.76,73.56,21.2,17,2289,0,trusted_device,same_city,0
3517.5,486.23,3031.27,44,761,0,new_device,different_city,1
486.48,94.87,391.61,37,729,1,emulated_device,same_city,1
144.45,142.28,2.16,2,306,0,trusted_device,same_city,0
69.69,69.19,0.5,6,43,0,new_device,different_city,0
63.06,60.54,2.52,13,1824,0,trusted_device,same_city,0
102.29,96.48,5.81,2,343,0,trusted_device,same_city,0
72.37,68.98,3.39,6,697,0,new_device,same_city,0
141.82,117.43,24.4,2,62,0,trusted_device,same_city,0
83.16,89.27,-6.11,0,82,0,trusted_device,same_city,0
37.73,40.22,-2.49,15,2739,0,trusted_device,same_city,0
77.23,70.33,6.9,0,311,0,trusted_device,same_city,0
109.85,84.61,25.24,3,5,0,trusted_device,same_city,0
48.87,61.29,-12.42,3,83,1,new_device,same_city,0
62.78,68.69,-5.92,14,2825,0,trusted_device,same_city,0
115.18,119.3,-4.13,4,68,0,new_device,same_city,0
144.26,208.38,-64.12,2,1166,0,trusted_device,same_city,0
498.75,461.89,36.87,1,1167,0,trusted_device,same_city,0
254.72,225.26,29.45,1,143,1,trusted_device,different_city,0
1174.51,161.19,1013.32,23,140,0,new_device,same_city,1
186.62,232.26,-45.64,4,235,0,trusted_device,same_city,0
240.96,276.45,-35.49,0,714,0,trusted_device,different_city,0
354.02,291.6,62.41,3,759,0,trusted_device,same_city,0
69.34,72.67,-3.33,7,1138,0,trusted_device,same_city,0
3187.11,386.36,2800.75,44,905,1,new_device,different_city,1
200.13,188.82,11.31,1,58,0,trusted_device,same_city,0
53.97,55.16,-1.19,9,2052,0,trusted_device,same_city,0
59.2,56.29,2.91,12,2639,0,trusted_device,same_city,0
284.35,172.26,112.08,4,82,0,trusted_device,same_city,0
247.2,293.64,-46.44,0,239,1,trusted_device,same_city,0
53.84,73.51,-19.68,2,471,0,new_device,same_city,0
734.89,84.52,650.37,59,1169,1,new_device,different_city,1
68.47,69.44,-0.97,5,1218,1,trusted_device,same_city,0
115.97,189.45,-73.47,2,451,0,trusted_device,same_city,0
103.01,100.02,3.0,5,1732,0,trusted_device,same_city,0
70.92,88.28,-17.36,3,114,0,trusted_device,same_city,0
149.03,180.33,-31.29,5,1049,0,trusted_device,same_city,0
141.65,135.52,6.13,0,396,0,trusted_device,same_city,0
5.52,31.24,-25.71,4,44,0,trusted_device,same_city,0
311.05,495.6,-184.55,1,1014,0,trusted_device,same_city,0
70.4,66.29,4.11,11,2804,0,trusted_device,same_city,0
85.88,93.98,-8.1,2,29,0,trusted_device,same_city,0
32.83,23.62,9.21,4,63,0,new_device,same_city,0
86.42,90.95,-4.53,1,345,0,trusted_device,same_city,0
72.23,64.87,7.36,8,1180,0,trusted_device,same_city,0
114.41,92.1,22.31,1,226,0,new_device,same_city,0
128.15,68.06,60.09,2,65,0,trusted_device,same_city,0
234.38,218.02,16.36,2,485,0,trusted_device,same_city,0
92.93,99.13,-6.21,17,825,0,trusted_device,same_city,0
101.41,114.41,-13.0,6,1529,0,trusted_device,same_city,0
111.93,130.64,-18.72,1,401,0,trusted_device,same_city,0
734.69,103.86,630.83,20,35,1,new_device,different_city,1
403.32,380.85,22.47,7,259,0,trusted_device,same_city,0
81.11,119.32,-38.21,2,1194,1,trusted_device,same_city,0
49.51,46.45,3.06,0,38,0,new_device,different_city,0
81.82,79.67,2.14,17,1663,0,trusted_device,same_city,0
241.97,267.94,-25.97,1,408,0,trusted_device,same_city,0
180.29,132.94,47.35,1,186,0,trusted_device,same_city,0
79.46,61.03,18.43,1,39,0,emulated_device,same_city,0
97.47,119.49,-22.02,7,301,0,trusted_device,same_city,0
62.09,60.42,1.67,7,1103,0,trusted_device,same_city,0
110.72,99.17,11.56,4,473,0,trusted_device,same_city,0
36.9,38.33,-1.43,3,35,1,new_device,different_city,0
143.13,214.44,-71.32,0,117,0,trusted_device,same_city,0
55.98,56.37,-0.39,9,1267,0,trusted_device,same_city,0
336.17,340.99,-4.82,4,1049,0,trusted_device,same_city,0
136.84,128.35,8.48,8,2915,0,trusted_device,same_city,0
223.96,175.36,48.6,2,1336,0,new_device,same_city,0
71.38,65.29,6.1,0,42,0,trusted_device,same_city,0
20.49,25.12,-4.63,4,34,0,trusted_device,same_city,0
84.12,60.51,23.62,0,282,0,trusted_device,same_city,0
104.8,90.01,14.79,3,1125,0,trusted_device,same_city,0
238.85,190.3,48.55,2,1150,0,trusted_device,different_city,0
155.29,144.51,10.78,8,1001,0,new_device,same_city,0
113.15,98.4,14.75,1,207,0,trusted_device,same_city,0
86.67,72.89,13.78,6,708,0,new_device,same_city,0
79.4,72.55,6.85,4,35,0,trusted_device,same_city,0
26.79,43.64,-16.85,2,56,0,new_device,same_city,0
87.09,90.58,-3.49,0,391,0,trusted_device,same_city,0
115.89,183.27,-67.38,0,53,0,trusted_device,same_city,0
41.04,46.74,-5.7,3,189,0,new_device,same_city,0
53.78,66.73,-12.95,1,48,0,trusted_device,same_city,0
79.34,70.99,8.36,0,190,0,trusted_device,same_city,0
289.55,257.71,31.84,2,243,0,trusted_device,same_city,0
49.66,49.1,0.56,6,1308,0,trusted_device,same_city,0
800.43,90.9,709.53,45,1800,1,emulated_device,same_city,1
301.06,276.69,24.36,3,1300,0,trusted_device,same_city,0
64.83,66.8,-1.97,15,1641,0,trusted_device,same_city,0
75.53,61.6,13.93,2,16,0,new_device,same_city,0
52.2,44.9,7.3,4,72,1,new_device,same_city,0
38.79,34.5,4.3,13,1226,0,trusted_device,same_city,0
54.9,55.09,-0.19,0,71,0,trusted_device,same_city,0
39.95,23.06,16.9,1,81,1,trusted_device,same_city,0
179.18,146.26,32.93,0,288,0,trusted_device,different_city,0
146.77,169.4,-22.63,0,68,0,trusted_device,same_city,0
203.52,189.42,14.1,5,1025,0,new_device,same_city,0
285.52,252.66,32.86,1,960,0,trusted_device,same_city,0
90.55,97.91,-7.35,7,777,0,trusted_device,same_city,0
120.21,139.17,-18.97,0,451,0,new_device,different_city,0
281.88,54.37,227.51,50,2825,1,new_device,different_city,1
53.34,59.81,-6.46,0,295,0,trusted_device,same_city,0
232.16,249.11,-16.95,3,663,0,trusted_device,same_city,0
86.85,75.29,11.56,5,1141,0,trusted_device,same_city,0
691.63,103.34,588.29,12,264,1,new_device,same_city,1
815.05,116.4,698.65,24,304,1,trusted_device,different_city,1
63.24,70.28,-7.04,6,1184,0,trusted_device,same_city,0
62.08,69.89,-7.81,0,69,0,trusted_device,same_city,0
92.22,65.94,26.28,6,62,0,new_device,same_city,0
53.1,62.94,-9.83,17,1642,0,trusted_device,different_city,0
371.46,425.93,-54.48,3,359,0,trusted_device,same_city,0
356.17,290.94,65.23,2,1292,0,trusted_device,same_city,0
39.14,39.34,-0.19,9,2436,0,trusted_device,same_city,0
96.76,98.94,-2.18,4,180,0,trusted_device,same_city,0
67.03,59.89,7.14,6,2831,0,trusted_device,same_city,0
115.12,114.05,1.07,9,1706,0,trusted_device,same_city,0
68.64,68.26,0.38,6,492,0,trusted_device,different_city,0
63.34,69.02,-5.67,9,2135,0,trusted_device,same_city,0
17.56,45.21,-27.65,0,75,0,trusted_device,same_city,0
68.01,71.26,-3.25,18,2104,0,trusted_device,same_city,0
51.44,48.3,3.14,11,1421,0,trusted_device,same_city,0
205.64,220.5,-14.86,6,242,0,trusted_device,same_city,0
294.47,298.59,-4.12,2,1241,1,trusted_device,same_city,0
27.56,32.49,-4.93,5,92,0,new_device,different_city,0
363.99,318.2,45.79,2,671,0,new_device,same_city,0
54.63,66.57,-11.94,0,48,0,new_device,same_city,0
840.45,104.09,736.36,34,478,1,emulated_device,different_city,1
522.38,393.78,128.61,2,1197,0,trusted_device,same_city,0
90.89,102.86,-11.97,0,333,0,trusted_device,same_city,0
67.02,78.76,-11.75,4,1272,0,trusted_device,different_city,0
12.25,33.34,-21.08,2,151,0,new_device,same_city,0
161.85,132.68,29.17,2,1168,0,trusted_device,different_city,0
188.19,157.69,30.5,0,158,0,trusted_device,same_city,0
292.72,269.66,23.06,2,1027,0,trusted_device,same_city,0
512.49,110.67,401.82,29,439,1,emulated_device,different_city,1
149.35,116.5,32.85,9,1688,0,trusted_device,same_city,0
34.44,37.95,-3.51,15,2885,0,trusted_device,same_city,0
190.83,224.99,-34.17,5,766,0,trusted_device,same_city,0
87.81,89.34,-1.53,15,1806,0,trusted_device,same_city,0
818.86,90.81,728.05,33,704,1,emulated_device,different_city,1
84.64,74.69,9.95,2,665,0,trusted_device,same_city,0
53.59,51.46,2.12,0,1017,0,new_device,same_city,0
147.29,128.94,18.35,3,105,1,trusted_device,same_city,0
50.16,56.38,-6.22,5,781,0,trusted_device,same_city,0
63.81,61.23,2.58,13,1822,0,new_device,different_city,0
45.79,44.22,1.57,2,74,0,new_device,same_city,0
212.59,207.83,4.75,1,912,0,new_device,different_city,0
64.45,71.99,-7.54,13,666,1,new_device,same_city,0
120.84,103.36,17.48,4,1142,0,new_device,same_city,0
83.72,73.52,10.2,8,2628,0,new_device,same_city,0
94.43,78.47,15.97,2,75,0,trusted_device,different_city,0
182.18,209.23,-27.05,0,388,0,trusted_device,different_city,0
73.4,81.82,-8.42,15,2134,0,trusted_device,same_city,0
318.52,378.51,-59.99,6,429,0,trusted_device,same_city,0
319.09,389.79,-70.7,1,569,0,trusted_device,same_city,0
150.85,219.94,-69.09,4,149,0,trusted_device,same_city,0
111.09,109.07,2.03,9,1568,0,trusted_device,same_city,0
85.17,76.82,8.34,8,1303,0,trusted_device,same_city,0
204.91,189.47,15.44,1,591,0,trusted_device,same_city,0
198.05,207.56,-9.5,0,1306,1,trusted_device,same_city,0
478.81,436.46,42.35,2,1073,0,trusted_device,same_city,0
19.86,69.65,-49.79,0,39,1,trusted_device,same_city,0
123.6,168.72,-45.12,2,774,0,trusted_device,same_city,0
270.6,57.82,212.78,90,1950,1,emulated_device,different_city,1
46.45,46.54,-0.08,0,813,0,trusted_device,same_city,0
107.53,90.43,17.1,11,2968,0,trusted_device,same_city,0
81.98,80.78,1.2,0,452,0,trusted_device,same_city,0
142.69,97.12,45.57,4,505,0,trusted_device,same_city,0
36.98,37.34,-0.36,5,22,1,trusted_device,same_city,0
439.46,59.15,380.31,45,308,1,new_device,different_city,1
223.71,233.79,-10.08,2,738,0,trusted_device,same_city,0
65.79,64.09,1.69,7,1283,0,trusted_device,same_city,0
68.88,65.82,3.06,4,781,0,trusted_device,same_city,0
89.15,72.15,17.01,0,554,0,trusted_device,same_city,0
71.67,69.1,2.56,0,299,0,trusted_device,same_city,0
165.33,153.52,11.81,4,277,0,trusted_device,same_city,0
45.85,54.91,-9.06,2,37,0,trusted_device,same_city,0
375.53,501.77,-126.24,1,665,0,emulated_device,same_city,0
37.84,50.99,-13.15,2,18,0,emulated_device,same_city,0
60.31,88.17,-27.85,3,455,0,new_device,same_city,0
205.78,174.4,31.38,0,52,0,trusted_device,same_city,0
172.69,195.14,-22.45,1,754,0,trusted_device,same_city,0
77.57,70.5,7.07,1,39,0,trusted_device,different_city,0
128.93,131.64,-2.71,5,776,0,trusted_device,same_city,0
76.34,74.22,2.12,14,945,0,trusted_device,same_city,0
16.12,41.42,-25.3,4,57,0,new_device,same_city,0
285.7,211.58,74.12,0,142,0,trusted_device,same_city,0
423.97,74.65,349.32,34,0,1,trusted_device,same_city,1
893.95,125.28,768.67,20,21,1,emulated_device,different_city,1
321.52,440.77,-119.25,4,829,0,trusted_device,same_city,0
61.71,58.45,3.26,16,882,0,trusted_device,same_city,0
127.28,135.5,-8.22,4,25,0,trusted_device,different_city,0
95.83,97.78,-1.95,6,62,0,trusted_device,same_city,0
372.32,342.23,30.09,3,910,0,trusted_device,same_city,0
64.24,62.48,1.76,8,1290,0,trusted_device,same_city,0
81.14,171.31,-90.17,4,277,0,new_device,different_city,0
166.8,174.49,-7.69,0,71,0,trusted_device,same_city,0
218.25,145.09,73.16,0,303,1,trusted_device,same_city,0
51.88,61.44,-9.57,0,427,0,trusted_device,same_city,0
66.9,63.87,3.03,7,98,0,trusted_device,same_city,0
249.59,351.36,-101.77,1,882,0,trusted_device,same_city,0
587.81,94.03,493.78,58,722,1,new_device,different_city,1
54.31,52.15,2.17,1,21,0,trusted_device,same_city,0
44.83,41.92,2.91,1,21,0,new_device,same_city,0
597.62,84.54,513.08,48,2890,0,new_device,same_city,1
93.29,100.62,-7.34,0,101,0,trusted_device,different_city,0
726.19,109.34,616.85,46,1424,1,new_device,different_city,1
171.88,149.46,22.42,0,80,0,trusted_device,same_city,0
61.66,64.76,-3.1,3,1285,0,new_device,same_city,0
2950.65,393.83,2556.82,58,575,1,emulated_device,different_city,1
133.94,110.41,23.53,0,311,0,trusted_device,same_city,0
150.56,166.13,-15.58,3,317,0,trusted_device,same_city,0
147.53,218.63,-71.11,3,992,0,trusted_device,same_city,0
40.45,63.76,-23.3,4,442,1,trusted_device,same_city,0
945.51,117.92,827.59,28,304,1,trusted_device,different_city,1
79.84,78.3,1.54,14,1865,0,trusted_device,same_city,0
100.39,102.15,-1.77,7,172,0,trusted_device,same_city,0
88.44,79.53,8.91,15,2134,0,trusted_device,same_city,0
39.84,45.83,-5.99,2,59,0,new_device,same_city,0
527.58,82.92,444.66,49,889,1,emulated_device,different_city,1
64.98,59.87,5.11,15,1395,0,trusted_device,same_city,0
120.84,109.6,11.24,0,345,0,trusted_device,same_city,0
109.48,25.13,84.35,15,48,1,trusted_device,different_city,1
530.81,463.37,67.44,3,763,0,trusted_device,same_city,0
94.3,82.85,11.45,0,252,0,trusted_device,same_city,0
89.72,76.62,13.1,15,2050,0,trusted_device,same_city,0
86.59,89.61,-3.02,5,1337,0,trusted_device,same_city,0
49.76,100.22,-50.46,15,2183,0,trusted_device,same_city,0
197.55,168.67,28.89,1,454,0,trusted_device,same_city,0
59.01,53.65,5.36,10,792,1,trusted_device,same_city,0
64.6,63.55,1.04,13,846,0,trusted_device,same_city,0
59.24,57.31,1.94,9,2156,0,trusted_device,same_city,0
388.27,55.77,332.5,16,74,0,emulated_device,different_city,1
34.0,62.39,-28.39,0,191,0,trusted_device,same_city,0
89.62,104.55,-14.93,0,481,0,new_device,same_city,0
81.29,70.16,11.13,3,549,0,trusted_device,same_city,0
104.58,109.43,-4.85,13,1131,0,trusted_device,different_city,0
57.49,49.05,8.44,1,39,1,trusted_device,same_city,0
40.03,37.67,2.36,0,49,1,new_device,same_city,0
126.59,108.45,18.14,1,991,0,trusted_device,different_city,0
94.54,74.46,20.08,4,31,0,new_device,same_city,0
432.94,391.0,41.93,2,1006,0,trusted_device,same_city,0
41.11,33.26,7.85,5,36,1,trusted_device,same_city,0
67.66,58.48,9.18,13,1826,0,trusted_device,same_city,0
128.74,113.87,14.87,1,421,0,trusted_device,same_city,0
91.99,79.06,12.92,16,1514,0,trusted_device,same_city,0
125.88,117.6,8.28,2,65,0,trusted_device,same_city,0
65.82,64.97,0.85,2,720,0,new_device,same_city,0
315.11,362.5,-47.39,4,782,0,trusted_device,same_city,0
239.5,225.08,14.42,2,243,0,trusted_device,same_city,0
132.53,118.49,14.04,1,98,0,emulated_device,same_city,0
55.43,48.25,7.18,11,1033,0,trusted_device,same_city,0
39.44,43.06,-3.62,0,60,0,trusted_device,same_city,0
331.74,392.19,-60.45,1,597,0,trusted_device,same_city,0
218.92,242.21,-23.29,4,740,0,trusted_device,same_city,0
67.18,68.13,-0.95,11,2357,0,trusted_device,same_city,0
85.36,107.54,-22.19,7,1255,0,new_device,same_city,0
115.07,155.34,-40.27,2,230,0,trusted_device,same_city,0
151.03,126.81,24.22,4,241,1,trusted_device,different_city,0
37.42,36.33,1.1,0,49,0,emulated_device,same_city,0
142.29,111.21,31.08,5,1149,0,trusted_device,same_city,0
170.77,122.43,48.34,6,257,0,trusted_device,same_city,0
110.38,90.41,19.96,10,2970,0,trusted_device,same_city,0
72.24,89.27,-17.03,0,207,1,new_device,same_city,0
169.29,147.19,22.1,1,306,0,trusted_device,same_city,0
181.64,214.9,-33.26,3,607,0,trusted_device,same_city,0
41.81,51.65,-9.84,0,30,0,trusted_device,same_city,0
286.44,38.9,247.54,16,807,0,emulated_device,same_city,1
274.5,318.47,-43.97,3,406,0,trusted_device,different_city,0
58.8,39.6,19.2,8,2361,0,trusted_device,same_city,0
432.18,485.08,-52.9,3,1163,0,trusted_device,same_city,0
1723.86,264.08,1459.78,27,732,1,new_device,same_city,1
412.84,407.19,5.65,0,540,0,trusted_device,same_city,0
41.27,66.82,-25.56,2,9,0,trusted_device,same_city,0
74.88,57.29,17.59,4,78,1,trusted_device,same_city,0
105.49,98.49,7.0,2,145,0,trusted_device,same_city,0
80.58,68.54,12.04,5,1269,0,trusted_device,same_city,0
78.15,86.33,-8.18,6,1101,0,trusted_device,different_city,0
81.14,75.89,5.25,0,161,1,trusted_device,same_city,0
639.95,66.51,573.44,10,40,1,emulated_device,different_city,1
436.2,398.78,37.42,1,1037,0,trusted_device,same_city,0
121.75,126.28,-4.53,2,662,0,trusted_device,same_city,0
58.81,67.73,-8.92,15,736,1,trusted_device,same_city,0
56.06,58.09,-2.03,7,1447,0,trusted_device,same_city,0
65.28,68.92,-3.64,0,293,0,trusted_device,same_city,0
66.63,65.13,1.49,4,23,0,trusted_device,different_city,0
54.94,63.15,-8.22,3,82,0,trusted_device,same_city,0
119.53,132.43,-12.89,5,1052,0,new_device,same_city,0
113.33,102.7,10.63,1,199,1,trusted_device,different_city,0
78.21,66.92,11.29,3,1284,0,trusted_device,same_city,0
91.38,88.97,2.41,3,79,0,new_device,same_city,0
60.92,54.69,6.23,11,1224,0,trusted_device,same_city,0
253.68,225.94,27.74,2,145,0,new_device,same_city,0
107.03,95.91,11.12,0,81,0,trusted_device,same_city,0
37.8,37.04,0.77,6,12,0,trusted_device,same_city,0
2864.25,308.36,2555.89,57,555,1,trusted_device,different_city,1
177.0,219.5,-42.5,3,1237,0,trusted_device,same_city,0
88.51,87.84,0.67,2,1119,0,trusted_device,same_city,0
112.14,106.36,5.78,17,2358,0,trusted_device,same_city,0
221.19,206.77,14.42,2,713,0,new_device,same_city,0
122.6,141.26,-18.66,3,94,1,trusted_device,same_city,0
71.65,97.58,-25.93,6,103,0,trusted_device,same_city,0
79.34,77.65,1.69,7,1295,0,trusted_device,same_city,0
124.43,129.89,-5.46,2,494,1,trusted_device,same_city,0
12.2,38.48,-26.28,1,67,1,trusted_device,same_city,0
136.7,121.66,15.04,0,454,0,trusted_device,same_city,0
192.2,168.68,23.52,2,440,0,trusted_device,different_city,0
100.5,99.14,1.36,2,316,0,trusted_device,same_city,0
451.16,440.82,10.34,2,360,0,trusted_device,same_city,0
234.12,220.71,13.42,4,397,0,trusted_device,same_city,0
1809.2,220.54,1588.66,22,953,1,trusted_device,different_city,1
277.25,384.11,-106.86,0,261,0,trusted_device,same_city,0
212.74,213.07,-0.34,3,566,0,trusted_device,same_city,0
73.66,83.83,-10.17,0,31,1,trusted_device,same_city,0
216.08,224.82,-8.74,3,1285,0,trusted_device,same_city,0
20.55,84.21,-63.65,0,353,0,trusted_device,same_city,0
224.88,269.49,-44.61,4,729,0,trusted_device,different_city,0
76.26,79.81,-3.55,3,1206,0,trusted_device,same_city,0
331.72,379.36,-47.65,3,1036,0,trusted_device,same_city,0
29.28,28.65,0.63,1,892,1,trusted_device,same_city,0
208.68,203.71,4.97,3,894,0,trusted_device,same_city,0
59.04,58.52,0.52,14,1816,0,trusted_device,same_city,0
63.31,69.0,-5.69,17,2292,0,trusted_device,same_city,0
49.29,62.42,-13.13,16,2833,0,trusted_device,same_city,0
162.7,191.26,-28.56,0,226,0,trusted_device,same_city,0
93.58,99.29,-5.71,10,2666,0,trusted_device,same_city,0
31.38,43.33,-11.95,4,60,1,new_device,same_city,0
48.83,50.22,-1.39,3,849,0,trusted_device,same_city,0
254.18,246.9,7.28,3,918,0,trusted_device,same_city,0
465.05,397.7,67.35,3,1031,0,trusted_device,same_city,0
65.43,64.04,1.39,9,842,0,trusted_device,same_city,0
323.38,272.22,51.16,1,403,0,trusted_device,same_city,0
162.92,174.34,-11.42,0,507,1,trusted_device,same_city,0
85.95,94.31,-8.35,10,2771,0,trusted_device,same_city,0
66.56,68.09,-1.52,5,350,0,trusted_device,same_city,0
107.04,132.82,-25.78,1,280,0,trusted_device,same_city,0
46.27,67.77,-21.5,1,732,0,trusted_device,same_city,0
